complexity,accuracy,distortion,mse,run
0.3350660914980601,0.33468395697978615,3.1851917863663646,,0
0.15312427587667088,0.15296413392297836,3.191756244841635,,1
0.2803233702958039,0.2800127125824261,3.184124490616093,,2
0.6307394915110489,0.629821075887941,3.3834302767716276,,3
1.5051908191877033,1.4992349310725714,4.149883781254788,,4
2.684340325647433,2.6439342951308316,2.8832358748045968,,5
3.4423154353610546,3.3234474785837342,1.858038515962839,,6
3.76636644680665,3.5842206346025147,1.4923691692773153,,7
3.8993683063752673,3.683886989157193,1.3315892243070744,,8
3.9513184625698656,3.7214987862849433,1.2730783880441094,,9
